cegb_penalty_split;enable_cegb;enable_merging;enable_prepruning;enable_pruning;enable_quantization;lambda_l1;lambda_l2;learning_rate;max_depth;min_data_in_leaf;min_gain_to_split;n_estimators;num_clusters;num_leaves;pruning_percentile;quantization_bits;quantization_diff;quantization_type;stopping_rounds;rank;train_score;test_score;estimateMemory;accuracy;random_state;arduino:avr:uno;arduino:avr:leonardo;arduino:samd:mkr1000;arduino:samd:mkrgsm1400;arduino:samd:nano_33_ble;esp32:esp32:adafruit_feather_esp32_v2;esp32:esp32:sparklemotion;
0.027133596125049057;False;True;True;True;True;0.05055887948069286;0.07645157313442764;0.7930162206353372;8;49;0.0840607289992649;4585;3;790;0.33024415021360265;16;thresholds;affine;20;1;7.3357993634043604e-06;-18.2408;3283;-0.4136;1603362544;999999;999999;999999;999999;999999;999999;999999;
0.015338454542338783;False;True;False;False;True;0.05055887948069286;0.07645157313442764;0.7930162206353372;4;27;0.08430519064161829;4585;5;588;0.3658133500354253;16;leafs;affine;20;2;6.3139839279433e-06;-15.5543;4976;0.2629;1603362544;999999;999999;999999;999999;999999;999999;999999;
0.10001534124266992;False;True;True;False;False;0.05055887948069286;0.07645157313442764;0.7930162206353372;7;21;0.18020795773726503;4585;5;487;0.4950351172074676;16;both;affine;20;3;3.8168080044879785e-06;-14.2704;5267;0.1663;1603362544;999999;999999;999999;999999;999999;999999;999999;
0.08038824565629252;False;True;True;False;False;0.05055887948069286;0.07645157313442764;0.7930162206353372;7;51;0.12866325640055767;4585;6;966;0.41325999084483606;8;thresholds;scale;20;4;3.1075388369093197e-06;-14.2480;5903;-0.0104;1603362544;999999;999999;999999;999999;999999;999999;999999;
0.13942097076349486;False;True;True;True;True;0.05055887948069286;0.07645157313442764;0.7930162206353372;6;59;0.02823619738519076;4585;5;608;0.6116141187305694;8;thresholds;affine;20;5;2.4884833257022076e-06;-13.3861;2171;0.1696;1603362544;999999;999999;999999;999999;999999;999999;999999;
0.05916253249288255;True;True;False;False;True;0.05055887948069286;0.07645157313442764;0.7930162206353372;9;31;0.12428915827328989;4585;6;366;0.13541443836497888;16;leafs;affine;20;6;2.484721263905107e-06;-13.2137;607;0.1209;1603362544;999999;999999;999999;999999;999999;999999;999999;
0.06754914542434734;False;True;True;True;False;0.05055887948069286;0.07645157313442764;0.7930162206353372;9;49;0.11530078882523506;4585;7;838;0.2689378972363887;8;both;affine;20;7;1.9671170416825837e-06;-10.8518;6701;0.1317;1603362544;999999;999999;999999;999999;999999;999999;999999;
0.10848525746705116;False;True;False;True;False;0.05055887948069286;0.07645157313442764;0.7930162206353372;5;37;0.12457219032771698;4585;7;539;0.6813845039278698;8;both;scale;20;8;1.958131080985346e-06;-11.9836;2618;0.1153;1603362544;999999;999999;999999;999999;999999;999999;999999;
0.065556099472022;False;True;True;False;False;0.05055887948069286;0.07645157313442764;0.7930162206353372;9;29;0.11333349096947269;4585;8;723;0.5782005991436998;8;both;scale;20;9;1.4397017321851916e-06;-9.6191;6837;0.0673;1603362544;999999;999999;999999;999999;999999;999999;999999;
0.1329139071393864;True;True;True;True;True;0.05055887948069286;0.07645157313442764;0.7930162206353372;3;57;0.06035180877389181;4585;13;184;0.7993218229556261;8;thresholds;affine;20;10;1.39126175852732e-06;-9.1406;131;0.8068;1603362544;999999;999999;999999;999999;999999;999999;999999;
0.15402413552117006;True;True;True;True;True;0.05055887948069286;0.07645157313442764;0.7930162206353372;7;56;0.08360771366638045;4585;10;542;0.7561292534262354;8;leafs;scale;20;11;1.370076229712824e-06;-9.2638;91;0.7059;1603362544;999999;999999;999999;999999;999999;999999;999999;
0.07897879617888648;False;True;True;False;False;0.05055887948069286;0.07645157313442764;0.7930162206353372;9;47;0.019929040058272465;4585;8;289;0.3330409369202004;8;leafs;affine;20;12;1.3499654600969165e-06;-9.1462;8225;0.1549;1603362544;999999;999999;999999;999999;999999;999999;999999;
0.06928928823008577;False;True;False;False;False;0.05055887948069286;0.07645157313442764;0.7930162206353372;7;40;0.18001856624928536;4585;10;292;0.7546912459673536;8;both;scale;20;13;1.3296963336995381e-06;-9.1854;8342;0.1944;1603362544;999999;999999;999999;999999;999999;999999;999999;
0.10650887968924772;True;False;True;True;False;0.05055887948069286;0.07645157313442764;0.7930162206353372;5;56;0.15974098290354385;4585;18;722;0.8037952123403678;8;thresholds;affine;20;14;1.281191760836004e-06;-8.6015;162;0.7248;1603362544;999999;999999;999999;999999;999999;999999;999999;
0.018730560158287193;False;True;True;True;False;0.05055887948069286;0.07645157313442764;0.7930162206353372;7;21;0.1045206040588593;4585;9;859;0.6414120261096186;8;thresholds;scale;20;15;1.2800353774024498e-06;-8.8177;2581;0.2021;1603362544;999999;999999;999999;999999;999999;999999;999999;
0.07847384030425339;True;False;True;True;True;0.05055887948069286;0.07645157313442764;0.7930162206353372;6;35;0.19178489995768097;4585;12;122;0.7477556067838447;16;both;scale;20;16;1.2557039788604094e-06;-8.4540;242;0.8122;1603362544;999999;999999;999999;999999;999999;999999;999999;
0.14583716820561302;True;True;True;True;False;0.05055887948069286;0.07645157313442764;0.7930162206353372;3;24;0.03195319585129803;4585;12;134;0.16236275202550388;8;both;scale;20;17;1.2386616373961278e-06;-8.5711;382;0.8507;1603362544;999999;999999;999999;999999;999999;999999;999999;
0.13334525018767762;True;True;True;True;False;0.05055887948069286;0.07645157313442764;0.7930162206353372;3;58;0.1643872669402004;4585;10;488;0.04812049894536163;8;both;affine;20;18;1.2323603878340802e-06;-8.3146;358;0.7615;1603362544;999999;999999;999999;999999;999999;999999;999999;
0.10834866486737718;True;True;True;False;False;0.05055887948069286;0.07645157313442764;0.7930162206353372;3;46;0.07091224691909263;4585;11;84;0.16927296066125572;8;both;affine;20;19;1.2298051320598002e-06;-8.3309;620;0.7792;1603362544;999999;999999;999999;999999;999999;999999;999999;
0.13769039495266708;True;True;True;False;False;0.05055887948069286;0.07645157313442764;0.7930162206353372;9;35;0.022893549411096795;4585;9;614;0.4773643744732594;8;thresholds;scale;20;20;1.2295533071068477e-06;-8.0469;480;0.7589;1603362544;999999;999999;999999;999999;999999;999999;999999;
0.11077622155188423;True;True;True;False;True;0.05055887948069286;0.07645157313442764;0.7930162206353372;7;31;0.043303675698063676;4585;14;922;0.4627422145446304;16;both;scale;20;21;1.2295229329707828e-06;-8.3235;357;0.7972;1603362544;999999;999999;999999;999999;999999;999999;999999;
0.1382690608009433;True;False;True;True;True;0.05055887948069286;0.07645157313442764;0.7930162206353372;7;32;0.15003518475903094;4585;24;348;0.7578887259303565;16;leafs;affine;20;22;1.227900309702537e-06;-8.2316;233;0.7689;1603362544;999999;999999;999999;999999;999999;999999;999999;
0.07128534214623625;False;True;False;True;False;0.05055887948069286;0.07645157313442764;0.7930162206353372;7;30;0.12828811291869993;4585;12;253;0.16577012467964677;8;thresholds;affine;20;23;1.2159343894729042e-06;-8.3369;6871;0.7921;1603362544;999999;999999;999999;999999;999999;999999;999999;
0.14219676698520944;True;True;True;False;False;0.05055887948069286;0.07645157313442764;0.7930162206353372;2;53;0.10455346343597913;4585;12;274;0.6167603422943817;16;both;affine;20;24;1.2156386727208135e-06;-8.1585;440;0.7906;1603362544;999999;999999;999999;999999;999999;999999;999999;
0.046595197991306264;True;False;False;True;True;0.05055887948069286;0.07645157313442764;0.7930162206353372;9;29;0.11912453558764528;4585;19;881;0.7326897480878024;8;thresholds;affine;20;25;1.2133737983730032e-06;-8.0355;438;0.8617;1603362544;999999;999999;999999;999999;999999;999999;999999;
0.1468107375291841;True;False;False;True;True;0.05055887948069286;0.07645157313442764;0.7930162206353372;4;31;0.14939162077830057;4585;4;403;0.5396336188905111;16;both;scale;20;26;1.2120879727573823e-06;-8.1689;285;0.8161;1603362544;999999;999999;999999;999999;999999;999999;999999;
0.09482014751101542;True;True;False;False;False;0.05055887948069286;0.07645157313442764;0.7930162206353372;6;30;0.12076525874041227;4585;15;510;0.29801883026767695;8;leafs;affine;20;27;1.2005380427322288e-06;-8.1705;709;0.7994;1603362544;999999;999999;999999;999999;999999;999999;999999;
0.10517822759449472;False;True;False;False;True;0.05055887948069286;0.07645157313442764;0.7930162206353372;8;56;0.15190152513186084;4585;16;249;0.12097514058729657;16;both;scale;20;28;1.1969065490106168e-06;-7.9859;4988;0.7833;1603362544;999999;999999;999999;999999;999999;999999;999999;
0.041085778786068027;True;True;True;True;False;0.05055887948069286;0.07645157313442764;0.7930162206353372;9;33;0.071263745369802;4585;14;582;0.5903842752133711;16;leafs;scale;20;29;1.1950116215625933e-06;-7.5591;482;0.7653;1603362544;999999;999999;999999;999999;999999;999999;999999;
0.1564986762763211;True;True;False;True;False;0.05055887948069286;0.07645157313442764;0.7930162206353372;7;29;0.10822665957337717;4585;20;8;0.05506026008023448;8;leafs;affine;20;30;1.1877268403781947e-06;-8.0261;467;0.8133;1603362544;999999;999999;999999;999999;999999;999999;999999;
0.03180456907105883;False;True;False;True;False;0.05055887948069286;0.07645157313442764;0.7930162206353372;5;28;0.2073375184638575;4585;17;582;0.138947280071516;8;leafs;affine;20;31;1.1849827399231942e-06;-8.0493;7184;0.8127;1603362544;999999;999999;999999;999999;999999;999999;999999;
0.14897417521847517;True;True;True;False;False;0.05055887948069286;0.07645157313442764;0.7930162206353372;5;37;0.11323771755601318;4585;18;277;0.14141295578776555;8;thresholds;affine;20;32;1.1789636672336819e-06;-7.8365;607;0.8521;1603362544;999999;999999;999999;999999;999999;999999;999999;
0.07959523206829092;True;False;False;True;False;0.05055887948069286;0.07645157313442764;0.7930162206353372;2;47;0.12982400137972125;4585;10;876;0.7476855586298239;8;thresholds;affine;20;33;1.178083310886228e-06;-7.8952;511;0.8326;1603362544;999999;999999;999999;999999;999999;999999;999999;
0.0655962794256868;False;True;True;True;False;0.05055887948069286;0.07645157313442764;0.7930162206353372;8;55;0.125359964854105;4585;17;911;0.24289514324150532;8;leafs;affine;20;34;1.1687805535483202e-06;-8.1821;6436;0.8256;1603362544;999999;999999;999999;999999;999999;999999;999999;
0.035226246081628484;True;True;True;True;False;0.05055887948069286;0.07645157313442764;0.7930162206353372;6;56;0.020402814755269186;4585;23;612;0.4875193428100466;16;both;affine;20;35;1.1685377103793061e-06;-7.7222;599;0.8771;1603362544;999999;999999;999999;999999;999999;999999;999999;
0.1591821322826799;False;True;True;False;True;0.05055887948069286;0.07645157313442764;0.7930162206353372;3;52;0.10811982537924053;4585;20;613;0.4298079280415781;8;both;scale;20;36;1.1632947857842896e-06;-7.4669;2026;0.7933;1603362544;999999;999999;999999;999999;999999;999999;999999;
0.04640905750074989;True;True;True;True;False;0.05055887948069286;0.07645157313442764;0.7930162206353372;7;50;0.07949786155061483;4585;20;215;0.24102457314871228;16;leafs;scale;20;37;1.1599289906237055e-06;-7.7077;733;0.8947;1603362544;999999;999999;999999;999999;999999;999999;999999;
0.11205915348649767;False;True;False;False;True;0.05055887948069286;0.07645157313442764;0.7930162206353372;3;36;0.19499764406472683;4585;21;713;0.6695076872843375;16;thresholds;affine;20;38;1.148027562944001e-06;-7.5957;8344;0.8269;1603362544;999999;999999;999999;999999;999999;999999;999999;
0.02875883206423746;True;True;True;False;False;0.05055887948069286;0.07645157313442764;0.7930162206353372;9;53;0.051388264146733295;4585;23;981;0.06473728479769245;8;thresholds;scale;20;39;1.1465255429835578e-06;-7.4369;1181;0.8999;1603362544;999999;999999;999999;999999;999999;999999;999999;
0.08913911020556287;True;False;True;True;True;0.05055887948069286;0.07645157313442764;0.7930162206353372;2;41;0.1855978731902002;4585;12;921;0.06135600850536531;8;thresholds;affine;20;40;1.1460290073406832e-06;-7.1216;540;0.9052;1603362544;999999;999999;999999;999999;999999;999999;999999;
0.06356756550656842;True;False;True;True;True;0.05055887948069286;0.07645157313442764;0.7930162206353372;7;40;0.10180510747813533;4585;5;78;0.19961176239168477;8;both;affine;20;41;1.1407825097155177e-06;-7.2930;288;0.8201;1603362544;999999;999999;999999;999999;999999;999999;999999;
0.07501895770621217;True;False;False;False;True;0.05055887948069286;0.07645157313442764;0.7930162206353372;9;58;0.023255966203782376;4585;15;1014;0.10985488029383038;8;both;scale;20;42;1.140632776504281e-06;-7.6559;425;0.8764;1603362544;999999;999999;999999;999999;999999;999999;999999;
0.10273180414180628;False;True;False;True;False;0.05055887948069286;0.07645157313442764;0.7930162206353372;7;27;0.12822794962518638;4585;23;943;0.5761206266410218;8;leafs;scale;20;43;1.1397336688835028e-06;-7.4669;3670;0.7972;1603362544;999999;999999;999999;999999;999999;999999;999999;
0.1120964741828047;False;True;True;True;True;0.05055887948069286;0.07645157313442764;0.7930162206353372;3;22;0.16897159327819908;4585;23;894;0.12231782996056667;16;both;scale;20;44;1.1387434323466931e-06;-7.3028;1458;0.8164;1603362544;999999;999999;999999;999999;999999;999999;999999;
0.030106713277618824;True;False;False;True;False;0.05055887948069286;0.07645157313442764;0.7930162206353372;7;49;0.20334384918782689;4585;18;868;0.7199437492500338;8;thresholds;affine;20;45;1.1357883595895036e-06;-7.6219;655;0.8549;1603362544;999999;999999;999999;999999;999999;999999;999999;
