cegb_penalty_split;enable_cegb;enable_merging;enable_prepruning;enable_pruning;enable_quantization;lambda_l1;lambda_l2;learning_rate;max_depth;min_data_in_leaf;min_gain_to_split;n_estimators;num_clusters;num_leaves;pruning_percentile;quantization_bits;quantization_diff;quantization_type;stopping_rounds;rank;train_score;test_score;estimateMemory;accuracy;random_state;arduino:avr:uno;arduino:avr:leonardo;arduino:samd:mkr1000;arduino:samd:mkrgsm1400;arduino:samd:nano_33_ble;esp32:esp32:adafruit_feather_esp32_v2;esp32:esp32:sparklemotion;
0.032879662765992725;True;True;True;True;False;0.5501908284822886;0.43532456289048277;0.8035012416246381;4;28;0.1900853214895969;5154;10;1009;0.7512287264736713;16;thresholds;scale;20;1;5.012818013087318e-05;0.8180;67;0.7997;242886303;999999;999999;999999;999999;999999;999999;999999;
0.03216740422791183;True;True;True;False;True;0.5501908284822886;0.43532456289048277;0.8035012416246381;5;54;0.12739722173890847;5154;12;22;0.392396580437159;16;leafs;scale;20;2;5.0006596463423075e-05;0.8220;81;0.8181;242886303;999999;999999;999999;999999;999999;999999;999999;
0.04983015458312301;True;False;True;False;False;0.5501908284822886;0.43532456289048277;0.8035012416246381;6;58;0.11482120538837647;5154;24;878;0.14610161354597406;16;leafs;affine;20;3;4.998450631570017e-05;0.8255;103;0.8186;242886303;999999;999999;999999;999999;999999;999999;999999;
0.049922921762312805;True;False;True;False;False;0.5501908284822886;0.43532456289048277;0.8035012416246381;9;55;0.07391370692274636;5154;5;803;0.21009978718250033;16;both;affine;20;4;4.9742309602326895e-05;0.8260;157;0.8249;242886303;999999;999999;999999;999999;999999;999999;999999;
0.04531993547036957;True;False;True;True;False;0.5501908284822886;0.43532456289048277;0.8035012416246381;9;33;0.06939627107715515;5154;6;389;0.4726731068646649;16;leafs;scale;20;5;4.8737703866405005e-05;0.8255;193;0.8228;242886303;999999;999999;999999;999999;999999;999999;999999;
0.034067210844353435;True;True;True;False;False;0.5501908284822886;0.43532456289048277;0.8035012416246381;6;38;0.02535219781774744;5154;10;818;0.011354036743621468;16;both;affine;20;6;4.8514443162178324e-05;0.8205;118;0.8202;242886303;999999;999999;999999;999999;999999;999999;999999;
0.06684429722646885;True;True;True;True;False;0.5501908284822886;0.43532456289048277;0.8035012416246381;9;24;0.159684665556107;5154;19;274;0.3267216060481848;16;thresholds;affine;20;7;4.8115247654047344e-05;0.8054;58;0.7792;242886303;999999;999999;999999;999999;999999;999999;999999;
0.07971334416271503;True;True;True;True;False;0.5501908284822886;0.43532456289048277;0.8035012416246381;3;48;0.05781546164556572;5154;22;209;0.08442275208662563;8;thresholds;scale;20;8;4.704723883926988e-05;0.7831;31;0.7792;242886303;999999;999999;999999;999999;999999;999999;999999;
0.08002650610455453;True;True;True;False;True;0.5501908284822886;0.43532456289048277;0.8035012416246381;9;59;0.06031135695290434;5154;14;727;0.19439646473656944;8;leafs;scale;20;9;4.692776367814301e-05;0.7831;19;0.7792;242886303;999999;999999;999999;999999;999999;999999;999999;
0.08281909489286786;True;True;True;True;True;0.5501908284822886;0.43532456289048277;0.8035012416246381;8;58;0.14111836724388618;5154;12;798;0.039559792986523984;16;leafs;scale;20;10;4.688769269950477e-05;0.7831;16;0.7629;242886303;999999;999999;999999;999999;999999;999999;999999;
0.0471385888287726;True;True;False;False;False;0.5501908284822886;0.43532456289048277;0.8035012416246381;6;29;0.06857735124915497;5154;6;237;0.4710986756352915;8;thresholds;scale;20;11;4.6707948508807994e-05;0.8088;183;0.7918;242886303;999999;999999;999999;999999;999999;999999;999999;
0.04531985583460717;True;True;False;False;False;0.5501908284822886;0.43532456289048277;0.8035012416246381;4;47;0.1613323826339752;5154;6;599;0.20999752339527367;8;thresholds;scale;20;12;4.6707948508807994e-05;0.8088;183;0.7918;242886303;999999;999999;999999;999999;999999;999999;999999;
0.13884515538016676;True;False;True;False;False;0.5501908284822886;0.43532456289048277;0.8035012416246381;7;26;0.03223142721814202;5154;19;47;0.5145629995014048;16;both;scale;20;13;4.666061492083316e-05;0.7788;22;0.7629;242886303;999999;999999;999999;999999;999999;999999;999999;
0.10432283711688618;True;False;False;True;False;0.5501908284822886;0.43532456289048277;0.8035012416246381;2;38;0.052064566662371685;5154;5;96;0.4715712292216827;16;thresholds;scale;20;14;4.666061492083316e-05;0.7788;22;0.7629;242886303;999999;999999;999999;999999;999999;999999;999999;
0.15432302126466804;True;False;False;True;False;0.5501908284822886;0.43532456289048277;0.8035012416246381;6;24;0.06247535250940594;5154;5;916;0.4133878402483957;16;both;affine;20;15;4.666061492083316e-05;0.7788;22;0.7629;242886303;999999;999999;999999;999999;999999;999999;999999;
0.10497556985625736;True;False;False;True;False;0.5501908284822886;0.43532456289048277;0.8035012416246381;8;41;0.14047420082523254;5154;7;354;0.5807594377261754;8;both;affine;20;16;4.666061492083316e-05;0.7788;22;0.7629;242886303;999999;999999;999999;999999;999999;999999;999999;
