cegb_penalty_split;enable_cegb;enable_merging;enable_prepruning;enable_pruning;enable_quantization;lambda_l1;lambda_l2;learning_rate;max_depth;min_data_in_leaf;min_gain_to_split;n_estimators;num_clusters;num_leaves;pruning_percentile;quantization_bits;quantization_diff;quantization_type;stopping_rounds;rank;train_score;test_score;estimateMemory;accuracy;random_state;arduino:avr:uno;arduino:avr:leonardo;arduino:samd:mkr1000;arduino:samd:mkrgsm1400;arduino:samd:nano_33_ble;esp32:esp32:adafruit_feather_esp32_v2;esp32:esp32:sparklemotion;
0.12532777185040742;False;False;False;False;True;0.21124542781161737;0.65415456348903;0.19439646473656944;8;23;0.12216022214337031;3176;12;94;0.7145926723475804;16;both;affine;20;1;3.5284347305883155e-07;0.9073;15657;0.8960;242886303;999999;999999;999999;999999;999999;999999;999999;
0.1272241430644787;False;False;False;False;False;0.21124542781161737;0.65415456348903;0.19439646473656944;2;41;0.085276088463585;3176;24;747;0.2314853604562664;16;both;affine;20;2;3.5284347305883155e-07;0.9074;26531;0.8960;242886303;999999;999999;999999;999999;999999;999999;999999;
0.014076575203283762;False;False;True;False;False;0.21124542781161737;0.65415456348903;0.19439646473656944;8;44;0.019822426055016752;3176;20;939;0.6211497070326681;16;thresholds;affine;20;3;3.5209019687558293e-07;0.9004;27357;0.9115;242886303;999999;999999;999999;999999;999999;999999;999999;
0.09882336842774685;False;False;True;False;False;0.21124542781161737;0.65415456348903;0.19439646473656944;9;45;0.05265798817379707;3176;19;539;0.1200792544471334;16;both;affine;20;4;3.5196324093525e-07;0.8981;22583;0.8960;242886303;999999;999999;999999;999999;999999;999999;999999;
0.035176887075616774;False;False;True;False;True;0.21124542781161737;0.65415456348903;0.19439646473656944;6;25;0.1309769858557845;3176;6;92;0.5216105420608976;16;leafs;affine;20;5;3.518397047934205e-07;0.9002;13299;0.9084;242886303;999999;999999;999999;999999;999999;999999;999999;
0.08551573544532733;False;False;True;False;False;0.21124542781161737;0.65415456348903;0.19439646473656944;6;36;0.12142138182449995;3176;19;649;0.3043617801323519;16;thresholds;affine;20;6;3.517134769154717e-07;0.9028;22378;0.9068;242886303;999999;999999;999999;999999;999999;999999;999999;
0.05387079335868393;False;False;True;False;True;0.21124542781161737;0.65415456348903;0.19439646473656944;5;49;0.10845859378633695;3176;19;942;0.12623958738857852;16;leafs;scale;20;7;3.5158768751536244e-07;0.8993;12308;0.9053;242886303;999999;999999;999999;999999;999999;999999;999999;
0.14228297240170237;False;False;False;True;True;0.21124542781161737;0.65415456348903;0.19439646473656944;4;48;0.12691465199631516;3176;11;211;0.14634571636099786;16;both;scale;20;8;3.515868524403359e-07;0.9030;13868;0.8913;242886303;999999;999999;999999;999999;999999;999999;999999;
0.016984696368181593;False;False;False;False;True;0.21124542781161737;0.65415456348903;0.19439646473656944;4;24;0.06838218980744343;3176;23;59;0.41483567664883453;8;both;affine;20;9;3.5083295480420886e-07;0.9052;9845;0.9037;242886303;999999;999999;999999;999999;999999;999999;999999;
0.07214154856181705;False;False;True;False;True;0.21124542781161737;0.65415456348903;0.19439646473656944;9;25;0.08024681778481318;3176;19;526;0.08648695844851377;8;thresholds;affine;20;10;3.5033090551589943e-07;0.9049;20619;0.9022;242886303;999999;999999;999999;999999;999999;999999;999999;
0.05791545723124347;False;False;True;True;False;0.21124542781161737;0.65415456348903;0.19439646473656944;6;41;0.1372049746242195;3176;24;256;0.06657754586977735;8;leafs;scale;20;11;3.4482218708593486e-07;0.8988;16950;0.8929;242886303;999999;999999;999999;999999;999999;999999;999999;
0.06269409247672002;False;False;True;True;False;0.21124542781161737;0.65415456348903;0.19439646473656944;9;55;0.021937458191401443;3176;9;541;0.15503135421712702;8;leafs;scale;20;12;3.427088536253334e-07;0.8979;21514;0.9053;242886303;999999;999999;999999;999999;999999;999999;999999;
0.115158814049217;False;False;False;True;True;0.21124542781161737;0.65415456348903;0.19439646473656944;8;22;0.12660215801902913;3176;24;617;0.44166273628587027;8;leafs;affine;20;13;3.427004719949704e-07;0.8967;7051;0.8727;242886303;999999;999999;999999;999999;999999;999999;999999;
0.12385014473229793;False;True;False;False;False;0.21124542781161737;0.65415456348903;0.19439646473656944;2;58;0.07086102033782501;3176;24;541;0.45181433543347116;8;leafs;affine;20;14;3.4182514011450285e-07;0.9000;24623;0.9068;242886303;999999;999999;999999;999999;999999;999999;999999;
0.022252452299874933;False;False;True;True;True;0.21124542781161737;0.65415456348903;0.19439646473656944;8;44;0.19619279044523474;3176;12;242;0.3698078789178315;8;thresholds;affine;20;15;3.393447054488043e-07;0.8959;12553;0.8851;242886303;999999;999999;999999;999999;999999;999999;999999;
0.14146309316256256;False;False;True;False;True;0.21124542781161737;0.65415456348903;0.19439646473656944;2;35;0.12362302688563896;3176;15;59;0.48164083889010845;8;leafs;scale;20;16;3.3908465612853136e-07;0.8921;7946;0.8929;242886303;999999;999999;999999;999999;999999;999999;999999;
0.010913170556125127;False;True;False;False;False;0.21124542781161737;0.65415456348903;0.19439646473656944;5;47;0.05964381239480005;3176;17;652;0.2529488859805158;8;thresholds;affine;20;17;3.3684641884879936e-07;0.9012;24595;0.8960;242886303;999999;999999;999999;999999;999999;999999;999999;
