cegb_penalty_split;enable_cegb;enable_merging;enable_prepruning;enable_pruning;enable_quantization;lambda_l1;lambda_l2;learning_rate;max_depth;min_data_in_leaf;min_gain_to_split;n_estimators;num_clusters;num_leaves;pruning_percentile;quantization_bits;quantization_diff;quantization_type;stopping_rounds;rank;train_score;test_score;estimateMemory;accuracy;random_state;arduino:avr:uno;arduino:avr:leonardo;arduino:samd:mkr1000;arduino:samd:mkrgsm1400;arduino:samd:nano_33_iot;esp32:esp32:adafruit_feather_esp32_v2;esp32:esp32:sparklemotion;
0.046595197991306264;True;False;False;True;True;0.6256488302072146;0.18006757177574628;0.5960764017695016;9;29;0.11912453558764528;2830;19;881;0.7326897480878024;8;thresholds;affine;20;1;2.0021350599129058e-05;0.5529;118;0.5776;1603362544;5166;7132;25028;26260;25356;327590;295150;
0.02718074910091669;False;False;True;True;False;0.6256488302072146;0.18006757177574628;0.5960764017695016;5;42;0.17868906776422916;2830;8;140;0.5454850466359339;8;thresholds;affine;20;2;1.8688118057489553e-05;0.8627;5509;0.8913;1603362544;36582;38548;50604;51836;50932;358270;325650;
0.04050110040703335;False;False;True;True;False;0.6256488302072146;0.18006757177574628;0.5960764017695016;9;31;0.07447688083937011;2830;14;1002;0.6925288938134208;16;both;affine;20;3;1.622461895510577e-05;0.8375;5117;0.8835;1603362544;34916;36882;48252;49484;48580;354982;321894;
0.022331615652747515;False;True;True;True;True;0.6256488302072146;0.18006757177574628;0.5960764017695016;9;39;0.18697810932888453;2830;22;922;0.32691760788614105;16;both;affine;20;4;1.2942091802335394e-05;0.8789;2424;0.8525;1603362544;31790;33756;41980;43212;42308;344506;311274;
0.06754914542434734;False;True;True;True;False;0.6256488302072146;0.18006757177574628;0.5960764017695016;9;49;0.11530078882523506;2830;7;838;0.2689378972363887;8;both;affine;20;5;1.1575262859201318e-05;0.8627;6276;0.8773;1603362544;50012;51978;58156;59388;58484;368090;335526;
0.08576299625834843;False;False;True;False;False;0.6256488302072146;0.18006757177574628;0.5960764017695016;7;41;0.10842677987850859;2830;11;581;0.5553492611253664;8;leafs;scale;20;6;9.511257129865337e-06;0.8912;8131;0.8929;1603362544;53990;55956;64732;65964;65060;374778;342246;
0.03180456907105883;False;True;False;True;False;0.6256488302072146;0.18006757177574628;0.5960764017695016;5;28;0.2073375184638575;2830;17;582;0.138947280071516;8;leafs;affine;20;7;4.333524166492995e-06;0.8681;7442;0.8944;1603362544;58518;60484;64468;65700;64796;372606;340082;
0.14143514654237535;False;False;False;False;False;0.6256488302072146;0.18006757177574628;0.5960764017695016;5;49;0.06642916282754982;2830;13;159;0.6994503014406164;16;both;scale;20;8;3.515866658617225e-07;0.8876;9707;0.9022;1603362544;63238;65204;71844;73076;72172;381146;348626;
0.09443427381696048;False;False;True;False;False;0.6256488302072146;0.18006757177574628;0.5960764017695016;9;43;0.10975465266652996;2830;23;801;0.13542560213764082;8;thresholds;scale;20;9;3.4907662001685137e-07;0.8922;8188;0.8913;1603362544;54028;55994;65292;66524;65620;375386;342846;
0.05712518288200073;False;False;False;True;True;0.6256488302072146;0.18006757177574628;0.5960764017695016;3;37;0.03462041989002158;2830;18;128;0.29812387824165526;8;thresholds;scale;20;10;3.2896006195874146e-08;0.1618;5957;0.2127;1603362544;47812;49778;59124;60356;59452;366494;333930;
