cegb_penalty_split;enable_cegb;enable_merging;enable_prepruning;enable_pruning;enable_quantization;lambda_l1;lambda_l2;learning_rate;max_depth;min_data_in_leaf;min_gain_to_split;n_estimators;num_clusters;num_leaves;pruning_percentile;quantization_bits;quantization_diff;quantization_type;stopping_rounds;rank;train_score;test_score;estimateMemory;accuracy;random_state;arduino:avr:uno;arduino:avr:leonardo;arduino:samd:mkr1000;arduino:samd:mkrgsm1400;arduino:samd:nano_33_iot;esp32:esp32:adafruit_feather_esp32_v2;esp32:esp32:sparklemotion;
0.0992598541685209;False;False;True;True;True;0.7901950259622156;0.4043775780458372;0.7800118491310288;2;52;0.15697029010011976;3525;4;970;0.042143046897349504;16;both;affine;100;1;1.697665728581769e-05;0.6070;1228;0.5965;1013818839;16268;18234;32268;33500;32596;334370;301922;
