cegb_penalty_split;enable_cegb;enable_merging;enable_prepruning;enable_pruning;enable_quantization;lambda_l1;lambda_l2;learning_rate;max_depth;min_data_in_leaf;min_gain_to_split;n_estimators;num_clusters;num_leaves;pruning_percentile;quantization_bits;quantization_diff;quantization_type;stopping_rounds;rank;train_score;test_score;estimateMemory;accuracy;random_state;arduino:avr:uno;arduino:avr:leonardo;arduino:samd:mkr1000;arduino:samd:mkrgsm1400;arduino:samd:nano_33_iot;esp32:esp32:adafruit_feather_esp32_v2;esp32:esp32:sparklemotion;
0.06996043354363585;True;True;True;False;False;0.3379245457965978;0.58816584731058;0.6522681082802053;7;32;0.14740437373651014;2188;16;154;0.047149245459040263;8;thresholds;affine;100;1;4.861379110388633e-05;0.8042;31;0.7881;647892279;4678;6644;23884;25116;24212;326818;294378;
0.1430693246982565;True;False;True;True;False;0.3379245457965978;0.58816584731058;0.6522681082802053;4;23;0.18248605891049713;2188;9;880;0.6755239532635542;8;thresholds;affine;100;2;4.590431478137937e-05;0.7708;22;0.7802;647892279;4636;6602;23860;25092;24188;326794;294350;
0.1345676314212499;False;False;True;True;True;0.3379245457965978;0.58816584731058;0.6522681082802053;8;49;0.03719023584285663;2188;16;503;0.6655313547273176;8;leafs;scale;100;3;2.8441398827344672e-05;0.8497;1963;0.8617;647892279;16350;18316;31412;32644;31740;335294;302850;
0.06254162813240485;True;False;True;False;True;0.3379245457965978;0.58816584731058;0.6522681082802053;7;50;0.12172143492422065;2188;4;338;0.49847547055392105;8;leafs;affine;100;4;2.8378356856601308e-05;0.6467;49;0.6635;647892279;4892;6858;24220;25452;24548;326918;294474;
0.0602712419248516;False;False;True;True;False;0.3379245457965978;0.58816584731058;0.6522681082802053;4;57;0.20674789323354925;2188;13;130;0.18958287555237718;8;both;scale;100;5;1.8001634541725688e-05;0.8667;4809;0.8822;647892279;24432;26398;42596;43828;42924;353126;320030;
0.06074851133810908;False;False;True;True;False;0.3379245457965978;0.58816584731058;0.6522681082802053;9;59;0.18016135996250673;2188;16;164;0.0950051747533242;8;thresholds;affine;100;6;1.6262541519297876e-05;0.8588;5622;0.8617;647892279;29664;31630;44956;46188;45284;352518;319434;
0.06710473427899079;False;False;False;True;True;0.3379245457965978;0.58816584731058;0.6522681082802053;3;42;0.11912858033475825;2188;8;514;0.42727234283390886;16;thresholds;affine;100;7;1.6250290507049835e-05;0.8520;6208;0.8728;647892279;52262;54228;65404;66636;65732;365258;332682;
0.13286878864431387;False;True;False;False;False;0.3379245457965978;0.58816584731058;0.6522681082802053;4;54;0.03440469552159617;2188;18;568;0.26240244477011426;16;thresholds;scale;100;8;1.0959692092020986e-05;0.8366;6624;0.7960;647892279;55026;56992;65332;66564;65660;363130;330542;
0.14549136110123198;False;True;False;False;False;0.3379245457965978;0.58816584731058;0.6522681082802053;8;44;0.19257841857060193;2188;16;291;0.6602470744845739;16;leafs;scale;100;9;1.078065701632621e-05;0.8260;6616;0.7829;647892279;52108;54074;62204;63436;62532;362522;329938;
0.045128468091903504;False;False;True;False;False;0.3379245457965978;0.58816584731058;0.6522681082802053;8;46;0.018429069841210635;2188;3;772;0.5330706453806209;8;leafs;affine;100;10;8.935525744616877e-06;0.8618;5066;0.8680;647892279;27666;29632;43020;44252;43348;350326;317242;
0.1043768109462041;True;True;False;False;True;0.3379245457965978;0.58816584731058;0.6522681082802053;9;25;0.154541461827645;2188;17;123;0.20314492916154323;8;leafs;affine;100;11;1.3776983540638063e-07;0.6467;13;0.6635;647892279;4656;6622;24084;25316;24412;326774;294330;
