cegb_penalty_split;enable_cegb;enable_merging;enable_prepruning;enable_pruning;enable_quantization;lambda_l1;lambda_l2;learning_rate;max_depth;min_data_in_leaf;min_gain_to_split;n_estimators;num_clusters;num_leaves;pruning_percentile;quantization_bits;quantization_diff;quantization_type;stopping_rounds;rank;train_score;test_score;estimateMemory;accuracy;random_state;arduino:avr:uno;arduino:avr:leonardo;arduino:samd:mkr1000;arduino:samd:mkrgsm1400;arduino:samd:nano_33_iot;esp32:esp32:adafruit_feather_esp32_v2;esp32:esp32:sparklemotion;
0.06094701250109799;True;False;False;False;False;0.6250918733292019;0.5335495012449779;0.7992748764702821;8;33;0.18371644001787274;4407;22;965;0.6839993069187389;16;thresholds;scale;100;1;4.925752558166416e-05;0.8243;166;0.8286;3280387012;5296;7262;24268;25500;24596;327234;294786;
0.06852764361230625;True;False;True;False;True;0.6250918733292019;0.5335495012449779;0.7992748764702821;8;26;0.051588045863983016;4407;12;95;0.1179227737059882;16;thresholds;affine;100;2;4.764758709409541e-05;0.8181;95;0.8291;3280387012;5262;7228;24436;25668;24764;327398;294950;
0.09997295141243709;True;True;False;False;False;0.6250918733292019;0.5335495012449779;0.7992748764702821;7;46;0.06859632145042531;4407;6;719;0.693271679249258;16;both;scale;100;3;4.635719995810598e-05;0.7749;22;0.7734;3280387012;4636;6602;23860;25092;24188;326794;294350;
0.10131451213624487;True;False;True;False;False;0.6250918733292019;0.5335495012449779;0.7992748764702821;9;58;0.18044201867447282;4407;14;218;0.4709557277622594;16;both;affine;100;4;4.635719995810598e-05;0.7749;22;0.7734;3280387012;4636;6602;23860;25092;24188;326794;294350;
0.12250964593578363;True;False;False;True;False;0.6250918733292019;0.5335495012449779;0.7992748764702821;8;31;0.0545868375312799;4407;13;26;0.5623556590725209;16;thresholds;affine;100;5;4.635719995810598e-05;0.7749;22;0.7734;3280387012;4636;6602;23860;25092;24188;326794;294350;
0.10986830344241152;True;False;True;True;False;0.6250918733292019;0.5335495012449779;0.7992748764702821;9;44;0.022294894245311274;4407;22;49;0.027295387763908996;8;both;affine;100;6;4.635719995810598e-05;0.7749;22;0.7734;3280387012;4636;6602;23860;25092;24188;326794;294350;
0.08899240389673294;True;False;True;True;False;0.6250918733292019;0.5335495012449779;0.7992748764702821;6;40;0.17816598607575485;4407;18;438;0.4788742936766868;16;both;affine;100;7;4.635719995810598e-05;0.7749;22;0.7734;3280387012;4636;6602;23860;25092;24188;326794;294350;
0.0985316626392901;True;True;False;True;False;0.6250918733292019;0.5335495012449779;0.7992748764702821;3;53;0.12181900921552959;4407;3;217;0.7892420746948675;8;thresholds;scale;100;8;4.635719995810598e-05;0.7749;22;0.7734;3280387012;4636;6602;23860;25092;24188;326794;294350;
0.1325865983247946;True;False;False;False;False;0.6250918733292019;0.5335495012449779;0.7992748764702821;7;27;0.050011879416392485;4407;24;215;0.47065274151612674;8;leafs;scale;100;9;4.635719995810598e-05;0.7749;22;0.7734;3280387012;4636;6602;23860;25092;24188;326794;294350;
0.09817263163558113;True;False;False;True;True;0.6250918733292019;0.5335495012449779;0.7992748764702821;8;21;0.15383664987523046;4407;6;91;0.17678666111517793;8;leafs;scale;100;10;4.615807109230656e-05;0.7749;13;0.7734;3280387012;4656;6622;24076;25308;24404;326774;294330;
0.01836701439490994;True;False;True;False;True;0.6250918733292019;0.5335495012449779;0.7992748764702821;2;34;0.13583687881349343;4407;11;664;0.6052856022548845;8;leafs;scale;100;11;4.609354738354578e-05;0.7840;39;0.7950;3280387012;4818;6784;24188;25420;24516;326890;294442;
0.14476839538487707;True;True;True;True;True;0.6250918733292019;0.5335495012449779;0.7992748764702821;5;21;0.07760179562735801;4407;11;50;0.4999749924990074;8;thresholds;affine;100;12;4.445389215989429e-05;0.7745;16;0.7723;3280387012;4832;6798;24172;25404;24500;327090;294646;
0.01075058773328639;True;False;False;True;False;0.6250918733292019;0.5335495012449779;0.7992748764702821;7;32;0.038849926274828875;4407;14;301;0.2881992840980821;8;both;scale;100;13;3.4479400543761156e-05;0.8437;957;0.8402;3280387012;8818;10784;26748;27980;27076;329714;297270;
0.08639441941038228;False;True;False;True;False;0.6250918733292019;0.5335495012449779;0.7992748764702821;2;48;0.17703481423221035;4407;17;341;0.6415091148991359;8;both;affine;100;14;3.21272332396022e-05;0.8295;1726;0.8202;3280387012;17920;19886;33604;34836;33932;336738;304298;
0.14588061042273043;False;True;False;True;False;0.6250918733292019;0.5335495012449779;0.7992748764702821;2;26;0.12031787101797199;4407;7;218;0.5886888193827768;8;both;affine;100;15;3.143613526261785e-05;0.7679;1686;0.6824;3280387012;11600;13566;28212;29444;28540;331134;298694;
0.06169413204113994;False;False;True;True;False;0.6250918733292019;0.5335495012449779;0.7992748764702821;4;34;0.040570404244188625;4407;16;674;0.3105097103908643;16;both;scale;100;16;3.014789904535617e-05;0.8544;3125;0.8807;3280387012;17612;19578;35868;37100;36196;342974;309914;
0.1497391021503907;False;True;False;True;True;0.6250918733292019;0.5335495012449779;0.7992748764702821;4;37;0.10045848770383152;4407;8;98;0.7409329504179192;8;thresholds;affine;100;17;2.9709838846782228e-05;0.7902;1666;0.6656;3280387012;12242;14208;28844;30076;29172;331786;299342;
0.07150824443448092;True;False;True;True;True;0.6250918733292019;0.5335495012449779;0.7992748764702821;6;52;0.16495033809911713;4407;7;726;0.5804102434228949;16;leafs;affine;100;18;2.8925067308281912e-05;0.6481;79;0.6504;3280387012;4974;6940;24332;25564;24660;327006;294566;
0.07995720556821578;True;False;True;True;True;0.6250918733292019;0.5335495012449779;0.7992748764702821;5;42;0.08018842861822137;4407;10;150;0.14297729466522546;8;both;scale;100;19;2.8675773920575743e-05;0.6481;15;0.7907;3280387012;4928;6894;24436;25668;24764;327114;294670;
0.15810401154329648;True;False;False;True;True;0.6250918733292019;0.5335495012449779;0.7992748764702821;8;39;0.1892303155296533;4407;20;985;0.4125061624111138;8;both;scale;100;20;2.8675773920575743e-05;0.6481;7;0.6504;3280387012;4832;6798;24372;25604;24700;327054;294610;
0.10696016415305767;True;True;False;True;True;0.6250918733292019;0.5335495012449779;0.7992748764702821;7;28;0.06338987018683837;4407;9;321;0.2677999930711026;8;both;affine;100;21;2.8604735669740295e-05;0.6481;7;0.6504;3280387012;4844;6810;24388;25620;24716;327066;294622;
0.14960705821177733;True;False;True;True;True;0.6250918733292019;0.5335495012449779;0.7992748764702821;3;43;0.1556729334348295;4407;14;110;0.4560329791896606;16;both;affine;100;22;2.856934836788082e-05;0.6481;12;0.6504;3280387012;4850;6816;24396;25628;24724;327066;294622;
0.03781047808766218;True;True;True;True;True;0.6250918733292019;0.5335495012449779;0.7992748764702821;6;46;0.1996642656453041;4407;19;324;0.7461339037605779;8;both;affine;100;23;2.6942733642111136e-05;0.6481;36;0.6504;3280387012;5150;7116;24596;25828;24924;327306;294858;
0.11267650797762627;True;False;False;False;False;0.6250918733292019;0.5335495012449779;0.7992748764702821;8;34;0.02165914699496058;4407;11;308;0.7781706764268461;8;leafs;affine;100;24;2.3242472632983676e-05;0.7749;22;0.7734;3280387012;4636;6602;23860;25092;24188;326794;294350;
0.15112892758506377;False;False;False;True;True;0.6250918733292019;0.5335495012449779;0.7992748764702821;4;39;0.13130513883986178;4407;3;292;0.23295463568821206;16;both;scale;100;25;2.1646270484999964e-05;0.8476;3300;0.8591;3280387012;33444;35410;44716;45948;45044;346390;313330;
0.09524763604662982;False;True;True;False;True;0.6250918733292019;0.5335495012449779;0.7992748764702821;3;30;0.01929168086447949;4407;22;13;0.4592700034615106;16;thresholds;affine;100;26;2.12076943967598e-05;0.8501;1976;0.8018;3280387012;17440;19406;35956;37188;36284;342910;309850;
0.12282321108954655;False;True;True;True;True;0.6250918733292019;0.5335495012449779;0.7992748764702821;4;50;0.05754035861793349;4407;5;827;0.7677487808151862;16;both;affine;100;27;2.1041402733468947e-05;0.6481;417;0.6504;3280387012;8984;10950;26892;28124;27220;329154;296710;
