cegb_penalty_split;enable_cegb;enable_merging;enable_prepruning;enable_pruning;enable_quantization;lambda_l1;lambda_l2;learning_rate;max_depth;min_data_in_leaf;min_gain_to_split;n_estimators;num_clusters;num_leaves;pruning_percentile;quantization_bits;quantization_diff;quantization_type;stopping_rounds;rank;train_score;test_score;estimateMemory;accuracy;random_state;arduino:avr:uno;arduino:avr:leonardo;arduino:samd:mkr1000;arduino:samd:mkrgsm1400;arduino:samd:nano_33_ble;esp32:esp32:adafruit_feather_esp32_v2;esp32:esp32:sparklemotion;
0.15026204500679988;False;False;False;True;False;0.1723833222153146;0.7265262973963063;0.23457450397669316;5;55;0.08471375903493122;1739;7;159;0.015609408526416272;16;leafs;affine;10;1;3.5584889737348454e-07;0.9498;10667;0.9479;2337446730;999999;999999;999999;999999;999999;999999;999999;
0.13937923120467627;False;False;False;False;False;0.1723833222153146;0.7265262973963063;0.23457450397669316;6;34;0.07313680041731513;1739;10;937;0.3469306872467669;8;thresholds;scale;10;2;3.5549647014594783e-07;0.9507;10759;0.9523;2337446730;999999;999999;999999;999999;999999;999999;999999;
0.07321748130634462;False;False;False;True;False;0.1723833222153146;0.7265262973963063;0.23457450397669316;4;39;0.20050063807721258;1739;23;149;0.18387882128707742;8;thresholds;scale;10;3;3.5373589117445116e-07;0.9486;9421;0.9458;2337446730;999999;999999;999999;999999;999999;999999;999999;
0.06109263774224083;False;False;False;True;False;0.1723833222153146;0.7265262973963063;0.23457450397669316;2;25;0.15993294649420817;1739;23;932;0.24467723864550472;8;both;affine;10;4;3.528560247757819e-07;0.9473;8626;0.9436;2337446730;999999;999999;999999;999999;999999;999999;999999;
0.14683021615674005;False;False;True;False;True;0.1723833222153146;0.7265262973963063;0.23457450397669316;9;47;0.05392028889613891;1739;5;161;0.13843767243634228;16;both;scale;10;5;3.526888507731396e-07;0.9486;5418;0.9501;2337446730;999999;999999;999999;999999;999999;999999;999999;
0.09972177918387645;False;False;False;True;False;0.1723833222153146;0.7265262973963063;0.23457450397669316;9;21;0.16427935336674512;1739;3;841;0.29360073290920324;8;thresholds;affine;10;6;3.523286324061853e-07;0.9473;8360;0.9436;2337446730;999999;999999;999999;999999;999999;999999;999999;
0.11768999344287648;False;False;True;False;False;0.1723833222153146;0.7265262973963063;0.23457450397669316;7;28;0.2063534878464938;1739;7;811;0.5873071523442325;8;thresholds;scale;10;7;3.502222108835918e-07;0.9488;8366;0.9479;2337446730;999999;999999;999999;999999;999999;999999;999999;
0.05549266411116977;False;False;True;False;False;0.1723833222153146;0.7265262973963063;0.23457450397669316;5;42;0.15562699892228152;1739;14;654;0.1603448475991033;16;both;affine;10;8;3.498741036457528e-07;0.9495;6902;0.9544;2337446730;999999;999999;999999;999999;999999;999999;999999;
0.11332795704784046;False;False;True;False;False;0.1723833222153146;0.7265262973963063;0.23457450397669316;8;35;0.021588844710098955;1739;10;442;0.47492906812078334;8;both;scale;10;9;3.484687314454936e-07;0.9493;9819;0.9588;2337446730;999999;999999;999999;999999;999999;999999;999999;
0.09920752197849331;False;False;True;True;False;0.1723833222153146;0.7265262973963063;0.23457450397669316;6;25;0.06266406843380098;1739;16;560;0.19634332581276817;8;thresholds;scale;10;10;3.4829531825520904e-07;0.9488;6083;0.9523;2337446730;999999;999999;999999;999999;999999;999999;999999;
0.03174745256293516;False;False;True;False;True;0.1723833222153146;0.7265262973963063;0.23457450397669316;6;41;0.2047211740272554;1739;23;514;0.7157861381942148;16;thresholds;affine;10;11;3.470849316279212e-07;0.9452;6319;0.9544;2337446730;999999;999999;999999;999999;999999;999999;999999;
0.0432156250920053;False;True;False;False;False;0.1723833222153146;0.7265262973963063;0.23457450397669316;6;54;0.047156355836212374;1739;24;540;0.5665549353868887;8;thresholds;scale;10;12;3.4461846069458597e-07;0.9447;7403;0.9436;2337446730;999999;999999;999999;999999;999999;999999;999999;
0.02108380030267018;False;False;True;True;False;0.1723833222153146;0.7265262973963063;0.23457450397669316;4;36;0.11778106423975686;1739;18;940;0.12205426598790087;8;both;affine;10;13;3.4304387887172175e-07;0.9413;5850;0.9544;2337446730;999999;999999;999999;999999;999999;999999;999999;
0.09473105473466821;False;False;False;True;False;0.1723833222153146;0.7265262973963063;0.23457450397669316;8;55;0.13681352446981032;1739;23;483;0.5949599026705006;16;leafs;affine;10;14;3.4287168398303204e-07;0.9408;4885;0.9436;2337446730;999999;999999;999999;999999;999999;999999;999999;
0.052200714872851495;False;False;False;False;True;0.1723833222153146;0.7265262973963063;0.23457450397669316;8;48;0.022954938397232477;1739;14;310;0.2326830400283329;8;thresholds;affine;10;15;3.425252290523971e-07;0.9430;7380;0.9414;2337446730;999999;999999;999999;999999;999999;999999;999999;
0.13373751594892602;False;True;False;False;False;0.1723833222153146;0.7265262973963063;0.23457450397669316;3;58;0.04815195515361576;1739;16;933;0.2920891043632193;8;both;affine;10;16;3.392079904655482e-07;0.9415;7371;0.9328;2337446730;999999;999999;999999;999999;999999;999999;999999;
0.13982910967729875;False;True;False;True;True;0.1723833222153146;0.7265262973963063;0.23457450397669316;3;28;0.06012110936186081;1739;17;442;0.040232271410999006;8;leafs;scale;10;17;3.381639366063358e-07;0.9420;2886;0.9306;2337446730;999999;999999;999999;999999;999999;999999;999999;
0.07702712764843586;False;True;True;False;True;0.1723833222153146;0.7265262973963063;0.23457450397669316;6;33;0.02888556619808439;1739;22;896;0.807547274943274;16;leafs;scale;10;18;3.378166649634079e-07;0.9430;3965;0.9501;2337446730;999999;999999;999999;999999;999999;999999;999999;
