cegb_penalty_split;enable_cegb;enable_merging;enable_prepruning;enable_pruning;enable_quantization;lambda_l1;lambda_l2;learning_rate;max_depth;min_data_in_leaf;min_gain_to_split;n_estimators;num_clusters;num_leaves;pruning_percentile;quantization_bits;quantization_diff;quantization_type;stopping_rounds;rank;train_score;test_score;estimateMemory;accuracy;random_state;arduino:avr:uno;arduino:avr:leonardo;arduino:samd:mkr1000;arduino:samd:mkrgsm1400;arduino:samd:nano_33_iot;esp32:esp32:adafruit_feather_esp32_v2;esp32:esp32:sparklemotion;
0.06094701250109799;True;False;False;False;False;0.6250918733292019;0.5335495012449779;0.7992748764702821;8;33;0.18371644001787274;4407;22;965;0.6839993069187389;16;thresholds;scale;100;1;4.925752558166416e-05;0.8243;166;0.8286;3280387012;5296;7262;24268;25500;24596;327234;294786;
0.06839799976315201;True;True;False;True;False;0.6250918733292019;0.5335495012449779;0.7992748764702821;7;43;0.0794376890366658;4407;23;788;0.1276538565435185;16;leafs;affine;100;2;4.8956821688963293e-05;0.8187;139;0.8286;3280387012;5176;7142;24196;25428;24524;327154;294714;
0.07456177163822843;True;False;True;True;False;0.6250918733292019;0.5335495012449779;0.7992748764702821;8;51;0.045037140651588876;4407;22;418;0.12608144077128142;8;leafs;scale;100;3;4.7750467161095e-05;0.7996;49;0.7939;3280387012;4774;6740;23956;25188;24284;326866;294422;
0.06852764361230625;True;False;True;False;True;0.6250918733292019;0.5335495012449779;0.7992748764702821;8;26;0.051588045863983016;4407;12;95;0.1179227737059882;16;thresholds;affine;100;4;4.764758709409541e-05;0.8181;95;0.8291;3280387012;5262;7228;24436;25668;24764;327398;294950;
0.0396497652664715;True;True;True;False;True;0.6250918733292019;0.5335495012449779;0.7992748764702821;5;35;0.16332538252237008;4407;9;13;0.4333179409851191;16;thresholds;affine;100;5;4.7293853575588516e-05;0.8135;72;0.8249;3280387012;5164;7130;24364;25596;24692;327318;294874;
0.08899240389673294;True;False;True;True;False;0.6250918733292019;0.5335495012449779;0.7992748764702821;6;40;0.17816598607575485;4407;18;438;0.4788742936766868;16;both;affine;100;6;4.635719995810598e-05;0.7749;22;0.7734;3280387012;4636;6602;23860;25092;24188;326794;294350;
0.13252573126799108;True;False;True;True;False;0.6250918733292019;0.5335495012449779;0.7992748764702821;2;44;0.031709943322734774;4407;19;215;0.5855009123471338;8;thresholds;affine;100;7;4.635719995810598e-05;0.7749;22;0.7734;3280387012;4636;6602;23860;25092;24188;326794;294350;
0.15792834641283537;True;False;False;True;False;0.6250918733292019;0.5335495012449779;0.7992748764702821;8;30;0.06345159145150996;4407;23;345;0.23627811538749774;8;leafs;scale;100;8;4.635719995810598e-05;0.7749;22;0.7734;3280387012;4636;6602;23860;25092;24188;326794;294350;
0.05739058104801476;True;True;True;False;False;0.6250918733292019;0.5335495012449779;0.7992748764702821;2;54;0.017062613045931766;4407;7;361;0.4438573607440195;16;thresholds;affine;100;9;4.635719995810598e-05;0.7749;22;0.7734;3280387012;4636;6602;23860;25092;24188;326794;294350;
0.10233194151617292;True;False;False;False;False;0.6250918733292019;0.5335495012449779;0.7992748764702821;5;28;0.09071429258914467;4407;11;685;0.4978590665806504;8;thresholds;affine;100;10;4.635719995810598e-05;0.7749;22;0.7734;3280387012;4636;6602;23860;25092;24188;326794;294350;
0.12250964593578363;True;False;False;True;False;0.6250918733292019;0.5335495012449779;0.7992748764702821;8;31;0.0545868375312799;4407;13;26;0.5623556590725209;16;thresholds;affine;100;11;4.635719995810598e-05;0.7749;22;0.7734;3280387012;4636;6602;23860;25092;24188;326794;294350;
0.14885931906948396;True;False;True;True;True;0.6250918733292019;0.5335495012449779;0.7992748764702821;8;42;0.1307960698719211;4407;7;866;0.07040851547961186;8;leafs;scale;100;12;4.615807109230656e-05;0.7749;13;0.7734;3280387012;4656;6622;24076;25308;24404;326774;294330;
0.10038778281449845;True;False;True;True;True;0.6250918733292019;0.5335495012449779;0.7992748764702821;5;50;0.09067552706173469;4407;16;780;0.5626827290175067;16;thresholds;affine;100;13;4.4440028743957675e-05;0.7749;18;0.7734;3280387012;4836;6802;24172;25404;24500;327090;294646;
