cegb_penalty_split;enable_cegb;enable_merging;enable_prepruning;enable_pruning;enable_quantization;lambda_l1;lambda_l2;learning_rate;max_depth;min_data_in_leaf;min_gain_to_split;n_estimators;num_clusters;num_leaves;pruning_percentile;quantization_bits;quantization_diff;quantization_type;stopping_rounds;rank;train_score;test_score;estimateMemory;accuracy;random_state;arduino:avr:uno;arduino:avr:leonardo;arduino:samd:mkr1000;arduino:samd:mkrgsm1400;arduino:samd:nano_33_iot;esp32:esp32:adafruit_feather_esp32_v2;esp32:esp32:sparklemotion;
0.12902135614925686;True;False;False;True;True;0.10133008881188003;0.4710986756352915;0.7163741870416058;5;50;0.028697409505032627;3148;21;826;0.6535997825868971;8;both;scale;20;18;2.892546433451878e-05;0.6504;7;0.6304;242886303;4832;6798;24372;25604;24700;327054;294610;
0.062207049465898404;False;True;True;True;False;0.10133008881188003;0.4710986756352915;0.7163741870416058;6;48;0.0754800922827382;3148;24;120;0.6592497604382561;8;thresholds;scale;20;19;2.6819388322665492e-05;0.8454;898;0.8307;242886303;11010;12976;28292;29524;28620;331862;299422;
0.03325947943210541;True;False;False;True;True;0.10133008881188003;0.4710986756352915;0.7163741870416058;8;47;0.2079124704642051;3148;10;178;0.09329436901113673;8;leafs;affine;20;20;2.494770667231677e-05;0.6504;277;0.6304;242886303;6020;7986;25044;26276;25372;327802;295358;
0.10108661911800731;False;True;False;True;False;0.10133008881188003;0.4710986756352915;0.7163741870416058;5;42;0.12564056682218078;3148;11;373;0.6350151024636159;16;thresholds;scale;20;21;2.4396424985379294e-05;0.8013;2961;0.7308;242886303;23938;25904;38244;39476;38572;342694;309634;
0.13427306760957108;True;False;True;False;False;0.10133008881188003;0.4710986756352915;0.7163741870416058;6;54;0.016537167446235117;3148;18;40;0.011373612351886156;8;thresholds;affine;20;22;2.3648891801768782e-05;0.7788;22;0.7629;242886303;4636;6602;23860;25092;24188;326794;294350;
0.14514592737709292;False;True;True;False;False;0.10133008881188003;0.4710986756352915;0.7163741870416058;2;38;0.15025328702877577;3148;24;289;0.2402158217077584;16;both;affine;20;23;1.7484941272694066e-05;0.8393;2224;0.8013;242886303;19112;21078;38556;39788;38884;345110;312046;
0.022252452299874933;False;False;True;True;True;0.10133008881188003;0.4710986756352915;0.7163741870416058;8;44;0.19619279044523474;3148;12;242;0.3698078789178315;8;thresholds;affine;20;24;1.1910798919660118e-05;0.8455;2328;0.8307;242886303;22486;24452;37628;38860;37956;342310;309250;
0.035176887075616774;False;False;True;False;True;0.10133008881188003;0.4710986756352915;0.7163741870416058;6;25;0.1309769858557845;3148;6;92;0.5216105420608976;16;leafs;affine;20;25;8.784637387468757e-06;0.6504;5235;0.6304;242886303;33830;35796;46084;47316;46412;349894;316830;
0.15485948281748663;False;True;False;False;True;0.10133008881188003;0.4710986756352915;0.7163741870416058;9;21;0.18821302338131174;3148;15;119;0.18611084448864604;8;leafs;scale;20;26;8.71693795600182e-06;0.8180;2363;0.7802;242886303;36078;38044;42036;43268;42364;343330;310270;
0.05387079335868393;False;False;True;False;True;0.10133008881188003;0.4710986756352915;0.7163741870416058;5;49;0.10845859378633695;3148;19;942;0.12623958738857852;16;leafs;scale;20;27;8.01999419241486e-06;0.8648;3483;0.8586;242886303;23036;25002;37188;38420;37516;342350;309290;
0.05791545723124347;False;False;True;True;False;0.10133008881188003;0.4710986756352915;0.7163741870416058;6;41;0.1372049746242195;3148;24;256;0.06657754586977735;8;leafs;scale;20;28;7.950282324229326e-06;0.8627;4144;0.8554;242886303;22092;24058;39156;40388;39484;346186;313126;
0.016984696368181593;False;False;False;False;True;0.10133008881188003;0.4710986756352915;0.7163741870416058;4;24;0.06838218980744343;3148;23;59;0.41483567664883453;8;both;affine;20;29;6.562167136406956e-06;0.6504;2418;0.6304;242886303;46218;48184;50908;52140;51236;351314;318234;
0.12532777185040742;False;False;False;False;True;0.10133008881188003;0.4710986756352915;0.7163741870416058;8;23;0.12216022214337031;3148;12;94;0.7145926723475804;16;both;affine;20;30;5.887588152544703e-06;0.6504;5196;0.6304;242886303;53508;55474;58828;60060;59156;357382;324286;
0.08859384542945256;False;True;True;False;False;0.10133008881188003;0.4710986756352915;0.7163741870416058;7;55;0.060454659487599115;3148;4;80;0.6449680843276382;8;leafs;affine;20;31;5.809117057267021e-06;0.5464;2645;0.5095;242886303;18796;20762;34436;35668;34764;339634;306730;
0.02122339035387982;False;True;True;False;True;0.10133008881188003;0.4710986756352915;0.7163741870416058;3;30;0.19597766312650153;3148;23;853;0.3006466516087764;16;both;affine;20;32;3.955145473172642e-06;0.6504;1987;0.6304;242886303;24996;26962;38532;39764;38860;341582;308562;
0.1007599698895033;False;False;True;True;True;0.10133008881188003;0.4710986756352915;0.7163741870416058;4;59;0.15389454193471633;3148;24;267;0.7186998426667428;8;thresholds;scale;20;33;2.2582158336643936e-06;0.3496;623;0.3696;242886303;8978;10944;27580;28812;27908;331330;298886;
0.12270555843129498;False;False;False;False;True;0.10133008881188003;0.4710986756352915;0.7163741870416058;3;49;0.09096167456090602;3148;24;87;0.44689549582152244;8;thresholds;scale;20;34;7.474699353499275e-07;0.3496;5883;0.3696;242886303;61040;63006;72540;73772;72868;365190;332610;
