cegb_penalty_split;enable_cegb;enable_merging;enable_prepruning;enable_pruning;enable_quantization;lambda_l1;lambda_l2;learning_rate;max_depth;min_data_in_leaf;min_gain_to_split;n_estimators;num_clusters;num_leaves;pruning_percentile;quantization_bits;quantization_diff;quantization_type;stopping_rounds;rank;train_score;test_score;estimateMemory;accuracy;random_state;arduino:avr:uno;arduino:avr:leonardo;arduino:samd:mkr1000;arduino:samd:mkrgsm1400;arduino:samd:nano_33_ble;esp32:esp32:adafruit_feather_esp32_v2;esp32:esp32:sparklemotion;
0.15177328869113868;True;True;False;True;False;0.5268719328894794;0.21973622326144607;0.7740674500154896;4;30;0.11832415324998728;2329;4;680;0.5240839416727113;16;thresholds;affine;10;1;2.2233073913580648e-05;-15.5762;289;0.4028;3626764237;999999;999999;999999;999999;999999;999999;999999;
0.12955468671887768;False;True;True;True;True;0.5268719328894794;0.21973622326144607;0.7740674500154896;2;49;0.08882628428560677;2329;3;338;0.3909817030918703;16;thresholds;affine;10;2;1.2300210322612537e-05;-17.1401;1042;-0.1695;3626764237;999999;999999;999999;999999;999999;999999;999999;
0.08150499240471386;True;True;False;True;True;0.5268719328894794;0.21973622326144607;0.7740674500154896;9;21;0.05309858106322626;2329;6;884;0.23198051815083;8;thresholds;affine;10;3;6.599513853846817e-06;-12.2708;537;0.2913;3626764237;999999;999999;999999;999999;999999;999999;999999;
0.15472805677191828;True;True;True;False;False;0.5268719328894794;0.21973622326144607;0.7740674500154896;9;30;0.08143848910183148;2329;5;625;0.057785297908628096;8;thresholds;affine;10;4;4.147581527853484e-06;-14.5811;460;0.3591;3626764237;999999;999999;999999;999999;999999;999999;999999;
0.03330480052023844;False;True;False;False;False;0.5268719328894794;0.21973622326144607;0.7740674500154896;9;29;0.1115443219661321;2329;7;537;0.14642993743583;16;thresholds;scale;10;5;3.197052109865373e-06;-11.8707;6852;0.2933;3626764237;999999;999999;999999;999999;999999;999999;999999;
0.1361693624828336;False;True;False;False;False;0.5268719328894794;0.21973622326144607;0.7740674500154896;6;28;0.13236952667061494;2329;7;1022;0.7233408053110693;16;thresholds;affine;10;6;3.197052109865373e-06;-11.8707;6852;0.2933;3626764237;999999;999999;999999;999999;999999;999999;999999;
0.07767345603412806;True;True;True;True;False;0.5268719328894794;0.21973622326144607;0.7740674500154896;9;47;0.06843116955672476;2329;7;520;0.6893431508677306;8;leafs;scale;10;7;2.0873129607048114e-06;-11.6463;284;0.8011;3626764237;999999;999999;999999;999999;999999;999999;999999;
0.13473192272103313;False;True;False;True;True;0.5268719328894794;0.21973622326144607;0.7740674500154896;6;47;0.01213435665326347;2329;18;204;0.6606692240878261;8;both;affine;10;8;1.2960830052276683e-06;-8.5724;913;0.8224;3626764237;999999;999999;999999;999999;999999;999999;999999;
0.05904886101105923;False;True;True;True;True;0.5268719328894794;0.21973622326144607;0.7740674500154896;5;47;0.1387044067579611;2329;11;861;0.7232549181639831;16;leafs;affine;10;9;1.272469496762228e-06;-8.7978;779;0.8300;3626764237;999999;999999;999999;999999;999999;999999;999999;
0.05470098931150186;False;True;False;True;False;0.5268719328894794;0.21973622326144607;0.7740674500154896;9;29;0.07168520156232049;2329;21;911;0.793544892342659;16;leafs;scale;10;10;1.2522360926407263e-06;-8.2375;1568;0.8946;3626764237;999999;999999;999999;999999;999999;999999;999999;
