cegb_penalty_split;enable_cegb;enable_merging;enable_prepruning;enable_pruning;enable_quantization;lambda_l1;lambda_l2;learning_rate;max_depth;min_data_in_leaf;min_gain_to_split;n_estimators;num_clusters;num_leaves;pruning_percentile;quantization_bits;quantization_diff;quantization_type;stopping_rounds;rank;train_score;test_score;estimateMemory;accuracy;random_state;arduino:avr:uno;arduino:avr:leonardo;arduino:samd:mkr1000;arduino:samd:mkrgsm1400;arduino:samd:nano_33_iot;esp32:esp32:adafruit_feather_esp32_v2;esp32:esp32:sparklemotion;
0.05007485894811346;True;True;False;False;True;0.6472081147739064;0.5181636582368335;0.7979293996798218;5;55;0.07895621153216142;4986;17;967;0.12509898747377696;8;leafs;affine;10;11;2.743911284729451e-05;0.6470;97;0.6609;3626764237;5120;7086;24396;25628;24724;327098;294654;
0.031251043762927776;True;True;False;False;True;0.6472081147739064;0.5181636582368335;0.7979293996798218;5;34;0.19764700894089693;4986;24;238;0.48245527911158587;16;leafs;affine;10;12;2.4201712994343475e-05;0.6470;214;0.6609;3626764237;5792;7758;24860;26092;25188;327586;295142;
0.15177328869113868;True;True;False;True;False;0.6472081147739064;0.5181636582368335;0.7979293996798218;4;30;0.11832415324998728;4986;4;680;0.5240839416727113;16;thresholds;affine;10;13;2.3424482287447353e-05;0.7750;22;0.7802;3626764237;4636;6602;23860;25092;24188;326794;294350;
0.05126842956820233;False;False;True;False;False;0.6472081147739064;0.5181636582368335;0.7979293996798218;4;27;0.049800450050613974;4986;14;759;0.010143342181500916;8;leafs;affine;10;14;2.136087160249762e-05;0.8667;4137;0.8770;3626764237;21568;23534;40052;41284;40380;348818;315754;
0.07627778164922101;False;False;False;True;False;0.6472081147739064;0.5181636582368335;0.7979293996798218;8;40;0.15667494271818586;4986;15;85;0.25557131068689054;16;both;scale;10;15;1.771285492852523e-05;0.8518;4896;0.8549;3626764237;32782;34748;47532;48764;47860;350834;317750;
0.09697626053384617;False;False;True;False;False;0.6472081147739064;0.5181636582368335;0.7979293996798218;6;51;0.19401394659997817;4986;3;552;0.024207350399577478;16;thresholds;affine;10;16;1.704276109045044e-05;0.8600;2107;0.8680;3626764237;13716;15682;31364;32596;31692;336142;303702;
0.11694261337252772;False;True;False;True;False;0.6472081147739064;0.5181636582368335;0.7979293996798218;4;27;0.06152918455656433;4986;11;979;0.12857611392203352;8;both;affine;10;17;1.4793429581437756e-05;0.7723;3830;0.7581;3626764237;26838;28804;40932;42164;41260;346578;313518;
0.08525400045643203;False;False;False;False;True;0.6472081147739064;0.5181636582368335;0.7979293996798218;4;37;0.019180260219281046;4986;3;567;0.7112312146832124;16;thresholds;affine;10;18;1.2764235785771775e-05;0.8549;6005;0.8570;3626764237;50064;52030;63180;64412;63508;363110;330534;
0.03143163904259329;False;True;True;False;True;0.6472081147739064;0.5181636582368335;0.7979293996798218;3;21;0.028733375061761983;4986;24;133;0.04341953337301167;8;leafs;affine;10;19;1.217429763033838e-05;0.6470;920;0.6609;3626764237;15972;17938;31020;32252;31348;334566;302122;
0.040171379020337246;False;False;False;True;True;0.6472081147739064;0.5181636582368335;0.7979293996798218;2;28;0.059591321755227605;4986;9;44;0.040365431703977474;16;leafs;affine;10;20;8.210280610378818e-06;0.6470;4778;0.6609;3626764237;36622;38588;46644;47876;46972;347842;314778;
0.13473192272103313;False;True;False;True;True;0.6472081147739064;0.5181636582368335;0.7979293996798218;6;47;0.01213435665326347;4986;18;204;0.6606692240878261;8;both;affine;10;21;6.249999142860656e-06;0.6470;750;0.6609;3626764237;16360;18326;30860;32092;31188;333394;300950;
0.1361693624828336;False;True;False;False;False;0.6472081147739064;0.5181636582368335;0.7979293996798218;6;28;0.13236952667061494;4986;7;1022;0.7233408053110693;16;thresholds;affine;10;22;5.674355484219028e-06;0.7004;4583;0.6551;3626764237;27938;29904;41460;42692;41788;347298;314238;
0.07643329146695343;True;False;False;False;True;0.6472081147739064;0.5181636582368335;0.7979293996798218;7;50;0.14349580698870348;4986;21;951;0.042926996391078505;16;thresholds;scale;10;23;4.2362685335102184e-06;0.3530;74;0.3391;3626764237;5172;7138;24356;25588;24684;327298;294854;
0.03089362276125613;True;True;True;False;True;0.6472081147739064;0.5181636582368335;0.7979293996798218;9;50;0.077922887812658;4986;20;311;0.4812557636449515;16;thresholds;scale;10;24;3.6587186501976076e-06;0.3530;174;0.3391;3626764237;5762;7728;24692;25924;25020;327642;295198;
